id,name,host_name,neighbourhood_group,neighbourhood,room_type,floor,price
18191934,"25 Mins to Midtown, 15 Mins to LES",Ann,Brooklyn,Williamsburg,Private room,1,95.55497675
16296973,Big Sunny Room in Manhattan (M6),Lilia,Manhattan,Harlem,Private room,16,245.2573647
21467493,"Cozy, fun, and close to everything",Walton,Brooklyn,Williamsburg,Private room,1,100.6313728
30391955,Queens Comfort,Lorraine,Queens,Jamaica,Private room,5,77.55619827
36404568,Sharp Upper East Side 2BR w/ Gym + W/D near the MET by Blueground,Blueground,Manhattan,Upper East Side,Entire home/apt,16,522.401663
36207836,Big Room close to LGA Airport. Cuarto Grande.,Jey,Queens,East Elmhurst,Private room,5,82.27770262
28936795,Great Access! Close to station/5line u can use!,Shogo,Queens,Woodside,Private room,5,82.9231698
1815505,Peaceful Oasis. 25 mins. Manhattan,Carlos,Queens,Briarwood,Private room,5,125.199803
31709260,"Spacious apartment close to Manhattan, WIFI",Gabriela,Queens,Astoria,Entire home/apt,5,168.6644054
14194024,One bedroom cutie in South Willamsburg,Alis,Brooklyn,Williamsburg,Entire home/apt,1,205.7498482
18051607,2 Bedroom & garden-South Park Slope,Rosa,Brooklyn,Sunset Park,Entire home/apt,1,196.3998339
32420737,"Classic UWS doorman 3 BR. River, elevator, dogs",Judith,Manhattan,Upper West Side,Entire home/apt,16,521.2745706
35160399,2 bedroom house 15 min from Jfk,Gulshan,Brooklyn,Cypress Hills,Entire home/apt,1,191.7084546
30129734,Cozy Self Contained Private 1 Bedroom Apartment,Ayana,Queens,St. Albans,Entire home/apt,5,82.71900417
29202087,Modern WBurg Castle in w/ Park & Skyline Views,Jordan,Brooklyn,Greenpoint,Entire home/apt,1,207.3410844
2049322,Private room in Brooklyn Loft,Paul,Brooklyn,Williamsburg,Private room,1,94.13056414
60794,"Bright and spacious, garden below!",Rachel,Manhattan,Upper West Side,Entire home/apt,1,268.178503
30940831,Bohemian 1-bedroom in Williamsburg,Rafe,Brooklyn,Williamsburg,Private room,1,95.61324854
30201476,"Smart Studio in Trendy Tribeca, Indoor pool + Gym by Blueground",Blueground,Manhattan,Tribeca,Entire home/apt,1,284.8685627
28052106,Small room near Columbia Uni med,Mike,Manhattan,Washington Heights,Private room,16,243.0952295
25084002,Private Living Room - NOT Shared With Others,Maggy S,Manhattan,Harlem,Shared room,16,188.1686713
36137740,Cozy Kips Bay Apartment,Dipti,Manhattan,Kips Bay,Entire home/apt,16,537.540718
21809773,1 Bedroom close to Prospect Park and Manhattan,Victor,Brooklyn,Flatbush,Entire home/apt,1,191.9763163
24086562,Harlem Sanctuary,Danese,Manhattan,Harlem,Private room,1,262.9879633
63657,"Private, Large & Sunny Top Floor Apt  w/W&D",Renée,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,197.0307866
26063550,Ocean hill home away from,Levi,Brooklyn,Bedford-Stuyvesant,Private room,1,88.75500066
36204103,$2000 / Huge 1br - Cobble Hill | 8/1 start,Saba,Brooklyn,Cobble Hill,Private room,1,97.05930922
35788042,☕ ✈Fantastic Room ⚡⚡ ✈,Alex,Manhattan,East Harlem,Private room,1,129.8110332
575061,Your own floor (private) in prime Williamsburg!!,Katherine,Brooklyn,Williamsburg,Private room,1,277.9197974
4047791,Spacious Sunny 2BR/Prime Greenpoint,Alicja,Brooklyn,Greenpoint,Entire home/apt,1,279.0010138
35941038,Times Square modern and contemporary studio,Андрей,Manhattan,Theater District,Entire home/apt,1,284.7001019
3004563,The spot,Emma,Brooklyn,Prospect-Lefferts Gardens,Private room,16,513.6297332
4830494,Charming & sunny studio apartment,Michael,Manhattan,Harlem,Entire home/apt,1,263.1537658
25449386,"Cozy Railroad Apartment in Greenpoint, BK",Gabriela,Brooklyn,Greenpoint,Entire home/apt,1,206.1053225
26807614,Twin Cabin with a Window One,The Bowery House,Manhattan,Nolita,Private room,16,264.8815656
27949417,"Private room in TRIBECA Loft, elevator into apt!",Daniel,Manhattan,Tribeca,Private room,1,146.1883871
35379899,The Emerald Suite  (A Gem In A Historic Mansion),Malika,Brooklyn,Crown Heights,Entire home/apt,1,195.8714044
6968520,Entire Townhouse in Red Hook 2 unit,Amyt,Brooklyn,Red Hook,Entire home/apt,1,199.9413776
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,Anton,Manhattan,Chelsea,Entire home/apt,1,287.6022804
31874576,Chic Private Bedroom in Upper West Side 107,Eyal,Manhattan,Upper West Side,Private room,1,132.8022634
14552533,Studio in the Best location in Manhattan,Michael,Manhattan,West Village,Entire home/apt,16,535.8847018
8028767,"Clean, Comfy Bright Small Bedroom",Josie,Queens,Sunnyside,Private room,5,168.0002932
2294594,Hilton timeshare west 57st  ,Richard,Manhattan,Midtown,Private room,2,144.4314897
30712669,Safe perfect location heart of east village,Matheus,Manhattan,East Village,Entire home/apt,16,535.978218
30547975,GARDEN APARTMENT IN CLINTON HILL,Heather,Brooklyn,Clinton Hill,Entire home/apt,1,199.1898535
23004845,Oasis bedroom for solo travelers,Demi,Brooklyn,Crown Heights,Entire home/apt,1,197.8587947
32238462,Sonder | Stock Exchange | Sleek 3BR + Sofa Bed,Sonder (NYC),Manhattan,Financial District,Entire home/apt,16,531.2293097
26709233,Sunny house,Cheolwoo,Queens,Elmhurst,Entire home/apt,5,163.2492766
21317156,1 BR close to Times Square - WOMEN ONLY,Willi,Manhattan,Hell's Kitchen,Private room,16,262.6907739
26138542,Huge Cobble Hill BR w private bath city views,Kat,Brooklyn,Carroll Gardens,Private room,1,95.8499439
11653913,spacious 1 BR heart of astoria,Andrea,Queens,Astoria,Entire home/apt,5,167.6267042
30255002,Large 1 BR apt in the heart of Flatiron (NYC),Joe,Manhattan,Flatiron District,Entire home/apt,1,289.132726
5805232,Comfortable room near everything,Noah,Queens,Ditmars Steinway,Private room,5,196.2273061
35642392,Entire apt in the hearth of EAST VILLAGE!,Fabiola,Manhattan,East Village,Entire home/apt,1,286.3678219
888905,"Sunny bedroom, next to subway and Central Park",Elisa,Manhattan,East Harlem,Private room,1,134.0656957
24599215,3 bedrooms 2 baths Brooklyn Home 15m to Manhattan!,Shirley,Brooklyn,Bushwick,Entire home/apt,1,197.8587947
34182523,Gorgeous Super Large 2 Bedroom apartment,Bessi,Manhattan,Upper West Side,Entire home/apt,1,274.0735461
26530921,New Luxury Building,Anna,Manhattan,Hell's Kitchen,Entire home/apt,16,531.0869137
6908209,PrimChelsea~1BR~Sleeps4~hugeOutdoor,Host,Manhattan,Chelsea,Entire home/apt,16,536.4529016
17697164,NEW Park Avenue-Madison Avenue 3BED Condo Sleeps 6,Genee,Manhattan,Murray Hill,Entire home/apt,16,538.478218
35352430,Get Together/ Small party space,Shatese,Queens,Jamaica,Entire home/apt,5,154.7865189
3869779,Loft in Bushwick/East Williamsburg,Alex,Brooklyn,Bushwick,Entire home/apt,1,198.2478634
6758846,"Williamsburg, BK large apt",Daniel,Brooklyn,Williamsburg,Entire home/apt,1,203.9248143
1408406,"Beautiful, spacious apartment - with a cute cat!",Kappie,Brooklyn,Downtown Brooklyn,Entire home/apt,1,205.6998075
19407360,Greenpoint top floor w/ sun & views,Blake,Brooklyn,Greenpoint,Private room,1,101.0580555
7460677,Cozy Sublet in Brooklyn,Paul,Brooklyn,Bedford-Stuyvesant,Private room,1,131.9281376
16123657,Modern Large Apartment in Midtown East,Andres,Manhattan,Midtown,Entire home/apt,16,534.0232417
22026830,Prime Park Slope on 14th Street,Mike,Brooklyn,South Slope,Entire home/apt,1,196.6873978
19910666,Large Studio in the HEART OF MANHATTAN,Tim,Manhattan,Hell's Kitchen,Entire home/apt,16,534.7101021
9261392,Modern Lux APT Private Bath 15 min to Times Sq,K,Queens,Sunnyside,Private room,5,200.2573693
2761766,Spacious apt. in Brownstone,Evan,Brooklyn,Park Slope,Entire home/apt,16,516.4854209
31173428,Cozy ✨LARGE BED✨ In the heart of NYC!,Jules,Manhattan,Hell's Kitchen,Entire home/apt,1,280.489109
20572801,"Beautiful, sunlit private room in Spanish Harlem",Michele,Manhattan,East Harlem,Private room,1,133.1164917
22304644,Shannan's Place,Elma,Brooklyn,Fort Greene,Private room,1,95.10128917
17520324,Renovated 4 BED 3.5 BATH BK Townhouse Triplex APT,Mike,Brooklyn,Williamsburg,Entire home/apt,16,258.4041394
5194812,"Cozy, Convenient, Clean & Colorful!",Robin Laverne,Brooklyn,Bushwick,Private room,1,90.48220161
13187991,Cheap West Village Apartment,Peter,Manhattan,West Village,Private room,16,264.96028
8401620,NICE AND BRIGHT ROOM UPPER WEST!,Martin,Manhattan,Upper West Side,Private room,16,255.9146044
2870840,Cozy private room in beautiful apt,Julio,Manhattan,Washington Heights,Private room,16,242.6773324
27963195,"Nice, clean and large room. Peaceful place",Antonio,Queens,Long Island City,Private room,5,97.19546294
6043671,HEART of Manhattan,Margaret,Manhattan,Murray Hill,Entire home/apt,16,536.9397565
6957168,Charming Carroll Gardens 2 bed apt,Gideon,Brooklyn,Carroll Gardens,Entire home/apt,1,201.089305
35467734,2 BEDROOM RIGHT IN THE MIDDLE OF MANHATTAN!!,Maria De La Encarnacion,Manhattan,Kips Bay,Entire home/apt,1,288.5061247
1336230,"Safe,Sunny,SouthFacing Apt Near All",Michael,Manhattan,Chelsea,Entire home/apt,16,536.1666603
34019915,"Homey, Friendly Apt Share Next to Subway",Ollie,Brooklyn,Crown Heights,Private room,1,91.54221663
24809771,"Beautiful, sunny 1 bedroom off Graham Ave",Yael,Brooklyn,Williamsburg,Entire home/apt,1,203.9685704
24656108,Charming 2 Bedroom in the Heart of Williamsburg,Daniel,Brooklyn,Williamsburg,Entire home/apt,1,206.4701338
22984650,"Private room in Queens Village, NY. Near JFK.",David,Queens,St. Albans,Private room,5,76.54943493
15392689,"Private, Spacious Bedroom in Harlem, single bed",Diane,Manhattan,East Harlem,Private room,3,131.0623367
22336299,Boho Chic One Bedroom In Cobble Hill Brookyn,Tina,Brooklyn,Cobble Hill,Entire home/apt,1,202.8774629
10319699,Cool Private Apt in Manhattan w/ Comfy Queen Bed!,Dani,Manhattan,Harlem,Entire home/apt,1,263.2447113
13726629,CLEAN COMFORTABLE ROOM 7 MIN FR JFK,Paulette,Queens,Springfield Gardens,Private room,5,76.45949638
4493658,Cute & Modern 1 Bedroom Apt,David,Brooklyn,Williamsburg,Entire home/apt,16,522.8684619
9747059,"UWS, Close to Park, Shops, Transpor",Dinara,Manhattan,Upper West Side,Private room,16,249.6822771
18070109,1 Min from Bedford Ave L in RR Apt,Matthew,Brooklyn,Williamsburg,Private room,1,100.7719434
17407264,"Small Basic Room in Great Area: Long Term, 2 beds!",Leo & Family,Queens,East Elmhurst,Private room,5,264.1793481
36343069,Private Room In Renovated Brooklyn Brownstone!,Amanda,Brooklyn,Crown Heights,Private room,1,91.91316898
34177796,Blocks to the High Line * West Village Home for 10,S,Manhattan,West Village,Entire home/apt,2,287.2137926
35384172,Extremely Large 2 Bedroom Midtown Apartment,Kraja,Manhattan,Kips Bay,Entire home/apt,1,288.5061247
20674176,Nice  room midtown Manhattan 6rs,Artem,Manhattan,Hell's Kitchen,Private room,1,144.4928087
20946154,Prime location.near all 20 mins to manhattan.apt1B,Taka,Queens,Elmhurst,Entire home/apt,5,88.12800567
31415232,Luxury 2 Bedroom 2 Bath Brownstone in NYC,Susan,Manhattan,Harlem,Entire home/apt,16,514.3177112
32303970,BROOKLYN! Cute Williamsburg room + Balcony +Trains,Pete And Chloe,Brooklyn,Williamsburg,Private room,1,97.36821222
12953717,Peaceful room in a lovely Brooklyn duplex,Chris And Zaneta,Brooklyn,Windsor Terrace,Private room,1,89.45346657
16163275,Super Large & Cozy One Bedroom Apartment,Fayth,Queens,Astoria,Entire home/apt,5,167.7117295
26385197,Private bedroom w/ pvt entrance near Times Sq. 52E,John,Manhattan,Hell's Kitchen,Private room,16,263.457551
15927071,Bright Modern Quiet Chelsea true 1bed,Michael,Manhattan,Chelsea,Entire home/apt,16,536.072203
925730,Large studio all to yourself,L,Manhattan,Chinatown,Entire home/apt,1,286.0941459
18867401,Studio apartment close to Central Park,Giampiero,Manhattan,Upper East Side,Entire home/apt,1,280.6856499
2255549,New Studio in Heart of Chelsea,Charles,Manhattan,Chelsea,Entire home/apt,16,536.4529016
7928219,Crown Heights Gem w/ pvt. balcony,Kilolo,Brooklyn,Crown Heights,Entire home/apt,1,197.5091304
33423849,Private Room with Private Bathroom Newly Renovated,Lana,Queens,Kew Gardens,Private room,5,78.69246245
31294395,Cozy studio in Manhattan!,Marko,Manhattan,Upper East Side,Entire home/apt,1,272.7500808
16227620,Lovely 1 Bedroom Greenpoint Apartment Near Park,Elizabeth,Brooklyn,Greenpoint,Entire home/apt,1,204.1896137
12202511,Cozy & Charming Chinatown/LES Spot!,Adam + Yulu,Manhattan,Chinatown,Entire home/apt,16,534.3633855
23605182,Beautiful Private Room 5 min away from Mid-town,Fiorella,Manhattan,Roosevelt Island,Private room,1,141.0484671
30495338,"Luxe, Quiet, Bright 1br in Prime Williamsburg",Louie,Brooklyn,Williamsburg,Entire home/apt,1,205.6998075
14065448,Doorman GYM Studio Best Location 5193,Jeremy & Laura,Manhattan,Midtown,Entire home/apt,16,536.7435242
2738377,Carroll Gardens Brownstone,Ann,Brooklyn,Carroll Gardens,Entire home/apt,16,521.6621439
2056012,"Rancho Deluxe, Williamsburg! ",Mike,Brooklyn,Williamsburg,Entire home/apt,1,206.7905428
5693978,1 large bedroom apartment available,Akshay,Manhattan,Upper West Side,Entire home/apt,1,275.9770769
17790958,Room in SOHO! On Broome Street,Rosemarie,Manhattan,Nolita,Private room,16,264.7253146
17284471,Modern Apt on Best Location in Brooklyn !,Fernando,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,134.0656957
21366948,"Best of the west! Sunny,quiet&huge! Ideal location",Gil,Manhattan,Upper West Side,Entire home/apt,16,522.6328074
1377820,"Great Studio in Chelsea, New York",Alessandro,Manhattan,Chelsea,Entire home/apt,16,537.1380119
8634024,East Williamsburg Bedroom,Dorthy,Brooklyn,Williamsburg,Private room,1,202.6781941
4629599,Coozy Room In Park Slope.,Shawn,Brooklyn,South Slope,Private room,16,248.1050492
26414834,Enjoy this cozy private room near Times Sq. 53E4,John,Manhattan,Hell's Kitchen,Private room,16,263.8195886
34258598,Single Bedroom around Columbia University,Yiwei,Manhattan,Upper West Side,Private room,1,132.3626573
31118680,One Bedroom Apartment in the Heart of East Village,Maira,Manhattan,East Village,Entire home/apt,1,287.8989028
21568479,Williamsburg house - Master Bedroom,Johnny,Brooklyn,Williamsburg,Private room,1,98.35324555
13812808,The trendiest block in Bedford Stuyvesant Brooklyn,Byron,Brooklyn,Bedford-Stuyvesant,Private room,1,268.1070336
22637100,"Private room in Queens, Ny # 1",Sonia,Queens,Glendale,Private room,5,81.71270427
12749156,Your Hudson Heights Hideaway ◔‿◔,Ella,Manhattan,Washington Heights,Private room,16,242.7174677
12170307,Williamsburg Vintage Chic w/Garden,Irit,Brooklyn,Williamsburg,Entire home/apt,16,197.5620098
2760968,Sunny Room in the Heart of it All!,Lisa,Brooklyn,Williamsburg,Private room,16,258.4536432
31249784,Studio Apartment 6 minutes from JFK Airport,Lakshmee,Queens,Jamaica,Private room,5,76.92507813
20989220,Lovely Young Apt    Close to JFK & LGA,Thomas,Queens,Flushing,Entire home/apt,5,124.3615739
19744691,Townhouse with  private bathroom and lush backyard,Kristen,Brooklyn,Crown Heights,Private room,1,89.3999955
34706620,Trendy open concept Williamsburg loft apartment,Kori,Brooklyn,Williamsburg,Entire home/apt,1,206.7905428
30477526,Cozy Getaway in Harlem,Jenae,Manhattan,Harlem,Entire home/apt,16,516.4854209
7707191,1 room in 3 bdrm apt 78th and 3rd,Shana,Manhattan,Upper East Side,Private room,1,138.668041
35386835,"Sunny and Spacious in East Village, Alphabet City.",Aaron,Manhattan,East Village,Entire home/apt,16,536.549284
5372526,Great share - central location downtown,Jeff,Manhattan,Lower East Side,Private room,1,147.4891531
22390736,Luxurious Midtown Manhattan Apartment -Ladies Only,Brianna,Manhattan,Kips Bay,Shared room,16,204.2699561
34168420,SUMMER DEAL! Duplex: 2 Bedrooms with Private Yard,Mark & Olivia,Manhattan,Upper East Side,Entire home/apt,16,520.3760283
2082694,Brand New 3BR Apartment,Corey,Brooklyn,Williamsburg,Entire home/apt,16,522.478218
30733474,Flex Chk In Times - NYC Quick Stay,475,Manhattan,Harlem,Private room,1,128.3937228
23841282,2 BR APT in the heart of Hell's Kitchen - Times SQ,Jesse,Manhattan,Hell's Kitchen,Entire home/apt,1,282.796156
34147683,Studio Apt in the Heart of Flatiron,Samantha,Manhattan,Flatiron District,Entire home/apt,1,289.132726
13949732,Big 4 bedroom house with garden by the Park in PLG,Audrey,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,1,193.5559711
36318711,Nice and Comfy room with a Queen Size Bed!!,Nila,Queens,Glendale,Private room,5,79.83348054
55982,Cozy 2 br in sunny Fort Greene apt,Sally,Brooklyn,Fort Greene,Private room,1,95.76049931
25290572,Wyndham Midtown 45 (2 Bedroom Presidential) 4A,Michael,Manhattan,Midtown,Entire home/apt,1,286.0941459
1560408,Airy Designer Loft in Williamsburg,Andrew And Stine,Brooklyn,Williamsburg,Entire home/apt,1,203.7944378
25949359,Luxury spacious new 1Bdr 30 mins to Manhattan,Panid,Brooklyn,Midwood,Entire home/apt,1,188.9658426
18142927,Bright Minimalist Creative Retreat Bedroom BedStuy,DyAnna,Brooklyn,Bedford-Stuyvesant,Private room,1,200.4188555
16162621,NEW! Exceptional 2BR/1BA Williamsburg Oasis,Russell,Brooklyn,Williamsburg,Entire home/apt,1,204.3240785
6324190,1 Bedroom in Giant Bushwick House,Casey,Brooklyn,Bedford-Stuyvesant,Private room,16,250.04401
810681,City View From Brooklyn– 2Bd+2Bth,Said,Brooklyn,Clinton Hill,Entire home/apt,1,136.5238578
25441693,Lovely villa,Maranatha,Brooklyn,Crown Heights,Entire home/apt,1,194.1837815
34999606,2 Bedroom 1 Bathroom Marry Hill,Adam,Manhattan,Murray Hill,Entire home/apt,1,287.1178969
29264544,Spacious room in downtown 1st Ave 14th St.,Ma,Manhattan,Stuyvesant Town,Entire home/apt,16,536.9397565
263232,Cozy&Clean in a great neighborhood,Nicole,Manhattan,Harlem,Entire home/apt,16,512.7097171
21710913,Private sunny 1 Bedroom Apartment,Gaby,Brooklyn,Borough Park,Entire home/apt,1,191.2252231
21967336,Affordable & Cozy Apartment near Prospect Park,Christie,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,1,194.2511116
12185578,Beautiful bright clean room | long term,Neil,Manhattan,Harlem,Private room,1,130.5735319
4183801,"Colorful apt, 25 mins to Manhattan",Katerina,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,196.1634544
32866678,Sonder | The Nash | Relaxed 1BR + Rooftop,Sonder (NYC),Manhattan,Murray Hill,Entire home/apt,1,287.7006475
1979127,East Village Duplex Penthouse,Rachel,Manhattan,East Village,Entire home/apt,16,536.7435242
27876063,Charming Private Room in Apt Share- Astoria NY,Linda,Queens,Astoria,Private room,5,85.34941204
33087134,Spacious 3people room close to Broadway-J/M trains,Sergii,Brooklyn,Bushwick,Shared room,1,64.97871209
33401610,"Park Slope,  Brooklyn",Randy,Brooklyn,Park Slope,Entire home/apt,1,199.3949605
33191754,renovated sunnyside with NY city views,Ana,Queens,Sunnyside,Entire home/apt,5,169.8123328
29096295,Clinton Hill loft for your creative side.,Matthew,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,201.158595
35744524,Comfy house close to Central Brooklyn,Gedalia,Brooklyn,East Flatbush,Private room,1,88.63602103
27029402,Central Park Spacious Room,Hongzhi,Manhattan,Upper West Side,Private room,16,249.6614922
31647962,Spacious and stylish Harlem apartment,Nicola,Manhattan,Harlem,Entire home/apt,16,512.2270723
